CODIGO_PRODUTO,2023,2024,2025,TARGET_2025,COMPROU_2023,COMPROU_2024,COMPROU_2025,ANOS_COM_COMPRA,CLASSE_PRODUTO,PREVISAO_MENSAL_2026,PREVISAO_ANUAL_2026,ORIGEM_PREVISAO
CM005254,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005256,0.0,2.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005257,0.0,4.166666666666667,5.0,5.0,0,1,1,2,RECORRENTE,4.998750842916278,59.98501011499534,MODELO_ML
CM005262,3.5,2.0,2.0,2.0,1,1,1,3,RECORRENTE,1.9998770354453013,23.998524425343614,MODELO_ML
CM005263,2.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005265,2.6666666666666665,2.0,0.6666666666666666,0.6666666666666666,1,1,1,3,RECORRENTE,0.6645043759391266,7.9740525112695195,MODELO_ML
CM005266,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005271,0.0,0.0,4.166666666666667,4.166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005273,0.0,0.0,4.166666666666667,4.166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005282,0.0,0.3333333333333333,0.5,0.5,0,1,1,2,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM005283,0.0,0.0416666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005285,0.0,1.6666666666666667,2.5,2.5,0,1,1,2,RECORRENTE,2.492033815907361,29.904405790888333,MODELO_ML
CM005287,2.0,2.5,1.0,1.0,1,1,1,3,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM005289,0.0,0.0,25.0,25.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005290,1.6666666666666667,0.0,2.0,2.0,1,0,1,2,RECORRENTE,1.9998770354453013,23.998524425343614,MODELO_ML
CM005292,44.0,10.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005294,2.5,6.666666666666667,9.916666666666666,9.916666666666666,1,1,1,3,RECORRENTE,9.971755717712712,119.66106861255255,MODELO_ML
CM005295,1.6666666666666667,2.5,5.416666666666667,5.416666666666667,1,1,1,3,RECORRENTE,5.407609184964457,64.89131021957348,MODELO_ML
CM005296,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005298,2.5,2.5,7.5,7.5,1,1,1,3,RECORRENTE,7.398863991871675,88.7863679024601,MODELO_ML
CM005299,3.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005300,0.0,0.0,0.25,0.25,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005302,0.0,0.0,2.5,2.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005303,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0,1,1,2,RECORRENTE,0.16818969645100687,2.0182763574120823,MODELO_ML
CM005304,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005311,0.0,2.083333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005314,1.0,1.25,2.0,2.0,1,1,1,3,RECORRENTE,1.9998770354453013,23.998524425343614,MODELO_ML
CM005315,1.6666666666666667,4.166666666666667,1.6666666666666667,1.6666666666666667,1,1,1,3,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM005318,7.0,0.0,4.0,4.0,1,0,1,2,RECORRENTE,3.9994686779827027,47.99362413579243,MODELO_ML
CM005319,8.333333333333334,0.0,18.33333333333333,18.33333333333333,1,0,1,2,RECORRENTE,18.13799542427382,217.65594509128584,MODELO_ML
CM005322,16.666666666666668,33.333333333333336,50.0,50.0,1,1,1,3,RECORRENTE,49.98082993352113,599.7699592022535,MODELO_ML
CM005323,2.5,12.5,12.416666666666666,12.416666666666666,1,1,1,3,RECORRENTE,12.341218657759137,148.09462389310966,MODELO_ML
CM005324,9.358333333333333,15.0,17.25,17.25,1,1,1,3,RECORRENTE,17.290567773096026,207.4868132771523,MODELO_ML
CM005325,8.75,15.0,7.75,7.75,1,1,1,3,RECORRENTE,8.009876265111144,96.11851518133372,MODELO_ML
CM005326,0.0,0.8333333333333334,0.875,0.875,0,1,1,2,RECORRENTE,0.8535544297791928,10.242653157350315,MODELO_ML
CM005327,4.166666666666667,6.666666666666667,5.275,5.275,1,1,1,3,RECORRENTE,5.3682250304287935,64.41870036514553,MODELO_ML
CM005328,2.191666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005329,0.0,0.8333333333333334,5.833333333333333,5.833333333333333,0,1,1,2,RECORRENTE,5.872774054039651,70.4732886484758,MODELO_ML
CM005330,0.0,0.8333333333333334,4.675,4.675,0,1,1,2,RECORRENTE,4.6367799767730205,55.641359721276245,MODELO_ML
CM005331,0.0,0.6666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005332,0.0,0.8333333333333334,0.5116666666666666,0.5116666666666666,0,1,1,2,RECORRENTE,0.5028559153019647,6.034270983623577,MODELO_ML
CM005333,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005334,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005335,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005336,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005337,2.5,1.6666666666666667,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005338,4.166666666666667,1.6666666666666667,6.333333333333333,6.333333333333333,1,1,1,3,RECORRENTE,6.303161419135726,75.63793702962872,MODELO_ML
CM005343,0.8333333333333334,0.1666666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005344,0.8333333333333334,0.1666666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005345,0.3333333333333333,0.0833333333333333,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005346,0.1666666666666666,0.0833333333333333,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005348,1.6666666666666667,2.5,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005350,8.333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005351,0.5,0.0,0.0833333333333333,0.0833333333333333,1,0,1,2,RECORRENTE,0.0851497135156735,1.021796562188082,MODELO_ML
CM005352,6.0,5.5,9.0,9.0,1,1,1,3,RECORRENTE,9.129607027247696,109.55528432697236,MODELO_ML
CM005353,7.0,6.0,6.0,6.0,1,1,1,3,RECORRENTE,5.878631075093482,70.54357290112179,MODELO_ML
CM005354,5.0,5.5,5.0,5.0,1,1,1,3,RECORRENTE,4.998124110279413,59.977489323352955,MODELO_ML
CM005355,12.5,16.666666666666668,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005356,4.166666666666667,8.333333333333334,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005357,12.5,8.333333333333334,2.5,2.5,1,1,1,3,RECORRENTE,2.492033815907361,29.904405790888333,MODELO_ML
CM005358,6.25,8.333333333333334,2.5,2.5,1,1,1,3,RECORRENTE,2.492033815907361,29.904405790888333,MODELO_ML
CM005360,4.166666666666667,16.666666666666668,2.5,2.5,1,1,1,3,RECORRENTE,2.490745737409595,29.888948848915142,MODELO_ML
CM005361,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005364,15.0,30.83333333333333,12.5,12.5,1,1,1,3,RECORRENTE,12.346274635077823,148.15529562093388,MODELO_ML
CM005370,3.0,5.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005372,10.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005373,0.0,0.4166666666666667,2.9166666666666665,2.9166666666666665,0,1,1,2,RECORRENTE,2.914575250393283,34.974903004719394,MODELO_ML
CM005374,0.0,0.0,0.5833333333333334,0.5833333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005375,1.25,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005378,4.166666666666667,4.166666666666667,8.333333333333334,8.333333333333334,1,1,1,3,RECORRENTE,8.330909095619099,99.97090914742918,MODELO_ML
CM005379,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005380,0.0,0.0,5.0,5.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005382,0.6666666666666666,1.6666666666666667,1.0,1.0,1,1,1,3,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM005383,3.5,0.8333333333333334,1.8333333333333333,1.8333333333333333,1,1,1,3,RECORRENTE,1.8376984559713736,22.05238147165648,MODELO_ML
CM005384,1.0,0.0,1.0,1.0,1,0,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM005385,1.0,1.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005387,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005388,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005389,2.5,0.0,1.8333333333333333,1.8333333333333333,1,0,1,2,RECORRENTE,1.8376984559713736,22.05238147165648,MODELO_ML
CM005391,3.25,1.0,2.9166666666666665,2.9166666666666665,1,1,1,3,RECORRENTE,2.914575250393283,34.974903004719394,MODELO_ML
CM005393,1.0,1.25,1.25,1.25,1,1,1,3,RECORRENTE,1.2476301822191425,14.97156218662971,MODELO_ML
CM005394,0.0,0.0,2.5,2.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005395,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005396,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005397,1.0,1.25,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005398,2.0,6.25,1.6666666666666667,1.6666666666666667,1,1,1,3,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM005400,2.5,2.9166666666666665,2.5,2.5,1,1,1,3,RECORRENTE,2.492033815907361,29.904405790888333,MODELO_ML
CM005401,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005402,4.75,1.6666666666666667,2.5,2.5,1,1,1,3,RECORRENTE,2.492033815907361,29.904405790888333,MODELO_ML
CM005403,1.6666666666666667,1.6666666666666667,2.083333333333333,2.083333333333333,1,1,1,3,RECORRENTE,2.0818822382617252,24.982586859140703,MODELO_ML
CM005404,1.6666666666666667,2.083333333333333,2.083333333333333,2.083333333333333,1,1,1,3,RECORRENTE,2.0818822382617252,24.982586859140703,MODELO_ML
CM005405,1.6666666666666667,1.6666666666666667,6.666666666666667,6.666666666666667,1,1,1,3,RECORRENTE,6.686668719076283,80.24002462891539,MODELO_ML
CM005406,7.583333333333333,7.5,6.75,6.75,1,1,1,3,RECORRENTE,6.686041986439418,80.23250383727301,MODELO_ML
CM005407,8.333333333333334,10.833333333333334,15.0,15.0,1,1,1,3,RECORRENTE,15.097709464036761,181.17251356844113,MODELO_ML
CM005411,0.0,0.0,0.0833333333333333,0.0833333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005412,26.08333333333333,21.83333333333333,23.33333333333333,23.33333333333333,1,1,1,3,RECORRENTE,23.495479346737525,281.9457521608503,MODELO_ML
CM005413,2.0,1.0,0.5,0.5,1,1,1,3,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM005416,0.0,0.0,10.0,10.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005417,1.0,0.0,1.0,1.0,1,0,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM005419,0.0166666666666666,0.0,0.0833333333333333,0.0833333333333333,1,0,1,2,RECORRENTE,0.0851497135156735,1.021796562188082,MODELO_ML
CM005423,0.0,0.1166666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005426,0.0,1.9166666666666667,0.4166666666666667,0.4166666666666667,0,1,1,2,RECORRENTE,0.4210002141094873,5.0520025693138475,MODELO_ML
CM005428,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005431,1.8333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1,1,1,3,RECORRENTE,1.3444206086504669,16.133047303805604,MODELO_ML
CM005433,0.0,0.25,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005437,0.0,17.083333333333332,4.166666666666667,4.166666666666667,0,1,1,2,RECORRENTE,4.163586305922117,49.96303567106541,MODELO_ML
CM005447,0.0,41.66666666666666,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.328803578363603,99.94564294036323,MODELO_ML
CM005448,0.0,0.4166666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005450,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005452,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005453,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005458,5.0,3.333333333333333,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005459,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005469,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005470,0.0,0.0499999999999999,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005473,0.0833333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005474,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005475,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005476,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.3333333333333333,1,1,1,3,RECORRENTE,0.33344784464538496,4.001374135744619,MODELO_ML
CM005477,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005478,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005479,0.6666666666666666,1.0,1.0,1.0,1,1,1,3,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM005480,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005482,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005484,0.0,2.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005485,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0,1,1,2,RECORRENTE,16.661055046983883,199.9326605638066,MODELO_ML
CM005486,0.0,8.333333333333334,16.666666666666668,16.666666666666668,0,1,1,2,RECORRENTE,16.66234312548165,199.9481175057798,MODELO_ML
CM005487,16.666666666666668,58.333333333333336,16.666666666666668,16.666666666666668,1,1,1,3,RECORRENTE,16.66945980205348,200.03351762464177,MODELO_ML
CM005488,0.0,1.6166666666666665,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005490,1.6666666666666667,3.333333333333333,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005493,0.0,4.166666666666667,16.666666666666668,16.666666666666668,0,1,1,2,RECORRENTE,16.66404644981059,199.9685573977271,MODELO_ML
CM005494,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005502,6.166666666666667,1.6666666666666667,0.8333333333333334,0.8333333333333334,1,1,1,3,RECORRENTE,0.8339544829114067,10.00745379493688,MODELO_ML
CM005503,3.083333333333333,2.9166666666666665,4.166666666666667,4.166666666666667,1,1,1,3,RECORRENTE,4.165501117056748,49.986013404680975,MODELO_ML
CM005510,2.5,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005518,0.0,4.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005522,0.0,0.0,0.6666666666666666,0.6666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005525,0.0833333333333333,0.3333333333333333,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005526,0.0249999999999999,0.0499999999999999,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005527,0.0416666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005528,0.1666666666666666,0.0,0.25,0.25,1,0,1,2,RECORRENTE,0.2514389958034469,3.0172679496413632,MODELO_ML
CM005531,0.0499999999999999,0.0499999999999999,0.075,0.075,1,1,1,3,RECORRENTE,0.07830324227791258,0.9396389073349509,MODELO_ML
CM005535,83.33333333333333,125.0,50.0,50.0,1,1,1,3,RECORRENTE,50.005437880553195,600.0652545666384,MODELO_ML
CM005536,83.33333333333333,83.33333333333333,0.0,0.0,1,1,0,2,RECORRENTE,0.003573197797100016,0.04287837356520019,MODELO_ML
CM005537,0.125,0.175,0.0499999999999999,0.0499999999999999,1,1,1,3,RECORRENTE,0.05199760226151979,0.6239712271382375,MODELO_ML
CM005538,0.0499999999999999,0.0,0.0166666666666666,0.0166666666666666,1,0,1,2,RECORRENTE,0.018569310356673828,0.22283172428008594,MODELO_ML
CM005542,1.6666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005551,3.1666666666666665,0.0,9.166666666666666,9.166666666666666,1,0,1,2,RECORRENTE,9.132945731861223,109.59534878233468,MODELO_ML
CM005552,0.0,1.25,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005556,0.0,0.0,0.0833333333333333,0.0833333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005559,1.6666666666666667,5.75,1.0,1.0,1,1,1,3,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM005560,25.0,0.0,8.333333333333334,8.333333333333334,1,0,1,2,RECORRENTE,8.333621067595761,100.00345281114913,MODELO_ML
CM005561,25.0,16.666666666666668,16.666666666666668,16.666666666666668,1,1,1,3,RECORRENTE,16.661055046983883,199.9326605638066,MODELO_ML
CM005563,0.0,0.0,4.166666666666667,4.166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005564,16.666666666666668,25.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005565,0.0,4.166666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005566,8.333333333333334,0.0,2.083333333333333,2.083333333333333,1,0,1,2,RECORRENTE,2.0818822382617252,24.982586859140703,MODELO_ML
CM005568,0.0,4.166666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005569,10.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005570,1.6666666666666667,1.6666666666666667,3.75,3.75,1,1,1,3,RECORRENTE,3.8629876966147236,46.355852359376684,MODELO_ML
CM005571,0.0,0.0,2.083333333333333,2.083333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005590,0.0,2.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005594,0.0,1.6666666666666667,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.330909095619099,99.97090914742918,MODELO_ML
CM005595,0.0,6.083333333333333,2.0,2.0,0,1,1,2,RECORRENTE,1.9998770354453013,23.998524425343614,MODELO_ML
CM005596,1.0,0.6666666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005599,170.0,172.08333333333334,238.83333333333331,238.83333333333331,1,1,1,3,RECORRENTE,238.82539738296697,2865.904768595604,MODELO_ML
CM005606,1.6666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005609,0.0,0.0,0.25,0.25,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005611,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005613,7.666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005615,0.0,0.0,5.0,5.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005620,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005622,0.5833333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005623,0.0833333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005624,1.6666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005629,0.0,0.0,4.166666666666667,4.166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005631,1.8333333333333333,0.8333333333333334,1.25,1.25,1,1,1,3,RECORRENTE,1.2476301822191425,14.97156218662971,MODELO_ML
CM005635,0.0,0.0,4.166666666666667,4.166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005637,1.6666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005651,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005655,1.0,0.6666666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005658,2.5,6.166666666666667,5.0,5.0,1,1,1,3,RECORRENTE,4.998124110279413,59.977489323352955,MODELO_ML
CM005660,13.333333333333334,5.75,5.0,5.0,1,1,1,3,RECORRENTE,4.998124110279413,59.977489323352955,MODELO_ML
CM005661,9.583333333333334,10.0,10.0,10.0,1,1,1,3,RECORRENTE,9.970467639214949,119.64561167057938,MODELO_ML
CM005667,1.0,0.4166666666666667,0.9166666666666666,0.9166666666666666,1,1,1,3,RECORRENTE,0.9228786070950565,11.074543285140678,MODELO_ML
CM005668,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005669,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005670,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005671,8.333333333333334,0.0,8.333333333333334,8.333333333333334,1,0,1,2,RECORRENTE,8.333621067595761,100.00345281114913,MODELO_ML
CM005673,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005674,12.833333333333334,17.666666666666668,4.5,4.5,1,1,1,3,RECORRENTE,4.565292623563317,54.783511482759806,MODELO_ML
CM005678,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,1,0,1,2,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM005679,3.333333333333333,1.6666666666666667,2.083333333333333,2.083333333333333,1,1,1,3,RECORRENTE,2.0818822382617252,24.982586859140703,MODELO_ML
CM005684,3.333333333333333,2.5,2.1666666666666665,2.1666666666666665,1,1,1,3,RECORRENTE,2.1029924634155934,25.23590956098712,MODELO_ML
CM005688,8.333333333333334,25.0,8.333333333333334,8.333333333333334,1,1,1,3,RECORRENTE,8.328803578363603,99.94564294036323,MODELO_ML
CM005689,2.5,10.833333333333334,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM005690,0.5,0.0,0.5,0.5,1,0,1,2,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM005691,5.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005692,2.5,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005694,0.0,4.166666666666667,4.166666666666667,4.166666666666667,0,1,1,2,RECORRENTE,4.165501117056748,49.986013404680975,MODELO_ML
CM005695,0.0,0.0,6.666666666666667,6.666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005698,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,1,1,2,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM005699,5.916666666666667,6.666666666666667,3.333333333333333,3.333333333333333,1,1,1,3,RECORRENTE,3.3194249531111364,39.83309943733364,MODELO_ML
CM005701,1.0,0.0,0.25,0.25,1,0,1,2,RECORRENTE,0.2514389958034469,3.0172679496413632,MODELO_ML
CM005704,0.0,1.6666666666666667,2.9166666666666665,2.9166666666666665,0,1,1,2,RECORRENTE,2.914575250393283,34.974903004719394,MODELO_ML
CM005710,0.0,0.0,258.3333333333333,258.3333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005711,6.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005712,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM005713,0.5,0.0,0.3333333333333333,0.3333333333333333,1,0,1,2,RECORRENTE,0.33344784464538496,4.001374135744619,MODELO_ML
CM005715,0.0,0.8333333333333334,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
